gid	tid	ttype	chrom	start	end	srd	size.rna	size.exon	size.cds	note1	note2
Zm00004b039920	Zm00004b039920_T001	mRNA	chr10	132097581	132099136	-	1556	1375	1158		
Zm00004b039921	Zm00004b039921_T001	mRNA	chr10	132222390	132227357	+	4968	1754	1593		
Zm00004b039922	Zm00004b039922_T001	mRNA	chr10	132281037	132282751	-	1715	663	663		
Zm00004b039923	Zm00004b039923_T001	mRNA	chr10	132282300	132282824	+	525	525	525		
Zm00004b039924	Zm00004b039924_T001	mRNA	chr10	132298276	132299701	-	1426	741	741		
Zm00004b039925	Zm00004b039925_T001	mRNA	chr10	132331554	132335480	+	3927	2505	2169		
Zm00004b039926	Zm00004b039926_T001	mRNA	chr10	132335697	132339548	+	3852	2233	2013		
Zm00004b039927	Zm00004b039927_T001	mRNA	chr10	132359814	132362587	+	2774	2103	2103		
Zm00004b039928	Zm00004b039928_T001	mRNA	chr10	132365273	132366055	+	783	783	783		
Zm00004b039929	Zm00004b039929_T001	mRNA	chr10	132423689	132429426	+	5738	3061	1530		
Zm00004b039930	Zm00004b039930_T001	mRNA	chr10	132426542	132434128	-	7587	3098	1299		
Zm00004b039931	Zm00004b039931_T001	mRNA	chr10	132434501	132445803	+	11303	2333	1563		
Zm00004b039932	Zm00004b039932_T001	mRNA	chr10	132448431	132449072	+	642	642	642		
Zm00004b039933	Zm00004b039933_T001	mRNA	chr10	132455147	132461606	+	6460	2331	2091		
Zm00004b039934	Zm00004b039934_T001	mRNA	chr10	132462652	132464240	-	1589	1397	708		
Zm00004b039935	Zm00004b039935_T001	mRNA	chr10	132467869	132469531	-	1663	1550	681		
Zm00004b039936	Zm00004b039936_T001	mRNA	chr10	132488265	132492081	+	3817	2145	1089		
Zm00004b039937	Zm00004b039937_T001	mRNA	chr10	132491910	132494831	-	2922	1360	1125		
Zm00004b039938	Zm00004b039938_T001	mRNA	chr10	132495089	132500086	+	4998	2251	525		
Zm00004b039939	Zm00004b039939_T001	mRNA	chr10	132513914	132514345	+	432	432	432		
Zm00004b039940	Zm00004b039940_T001	mRNA	chr10	132517362	132520108	-	2747	1455	990		
Zm00004b039941	Zm00004b039941_T001	mRNA	chr10	132522656	132525156	-	2501	2412	1911		
Zm00004b039942	Zm00004b039942_T001	mRNA	chr10	132528227	132529456	-	1230	1230	1230		
Zm00004b039943	Zm00004b039943_T001	mRNA	chr10	132564315	132569094	+	4780	2746	2010		
Zm00004b039944	Zm00004b039944_T001	mRNA	chr10	132584921	132586315	+	1395	1395	1395		
Zm00004b039945	Zm00004b039945_T001	mRNA	chr10	132594376	132594828	-	453	453	453		
Zm00004b039946	Zm00004b039946_T001	mRNA	chr10	132732597	132736266	+	3670	1553	696		
Zm00004b039947	Zm00004b039947_T001	mRNA	chr10	132736978	132737763	-	786	786	786		
Zm00004b039948	Zm00004b039948_T001	mRNA	chr10	132744584	132745621	+	1038	1038	1038		
Zm00004b039949	Zm00004b039949_T001	mRNA	chr10	132751634	132751933	-	300	300	300		
Zm00004b039950	Zm00004b039950_T001	mRNA	chr10	132752867	132759703	+	6837	2333	963		
Zm00004b039951	Zm00004b039951_T001	mRNA	chr10	132823842	132825857	-	2016	2016	2016		
Zm00004b039952	Zm00004b039952_T001	mRNA	chr10	132828155	132836105	+	7951	2811	2637		
Zm00004b039953	Zm00004b039953_T001	mRNA	chr10	132840689	132846105	-	5417	1486	594		
Zm00004b039954	Zm00004b039954_T001	mRNA	chr10	132883290	132886453	+	3164	1446	942		
Zm00004b039955	Zm00004b039955_T001	mRNA	chr10	132898367	132899975	+	1609	1276	990		
Zm00004b039956	Zm00004b039956_T001	mRNA	chr10	132919309	132919575	+	267	267	267		
Zm00004b039957	Zm00004b039957_T001	mRNA	chr10	132944383	132946270	-	1888	1384	618		
Zm00004b039958	Zm00004b039958_T001	mRNA	chr10	132951657	132953319	+	1663	1293	888		
Zm00004b039959	Zm00004b039959_T001	mRNA	chr10	132956616	132964304	+	7689	1929	1929		
Zm00004b039960	Zm00004b039960_T001	mRNA	chr10	133071458	133090206	-	18749	1057	546		
Zm00004b039961	Zm00004b039961_T001	mRNA	chr10	133091457	133092448	+	992	724	303		
Zm00004b039962	Zm00004b039962_T001	mRNA	chr10	133123420	133145138	+	21719	1773	1473		
Zm00004b039963	Zm00004b039963_T001	mRNA	chr10	133146428	133146868	+	441	441	441		
Zm00004b039964	Zm00004b039964_T001	mRNA	chr10	133147507	133150749	+	3243	1501	822		
Zm00004b039965	Zm00004b039965_T001	mRNA	chr10	133152483	133176176	-	23694	2159	1482		
Zm00004b039966	Zm00004b039966_T001	mRNA	chr10	133196945	133197310	+	366	264	264		
Zm00004b039967	Zm00004b039967_T001	mRNA	chr10	133200489	133204336	+	3848	2338	1998		
Zm00004b039968	Zm00004b039968_T001	mRNA	chr10	133208163	133208603	-	441	441	441		
Zm00004b039969	Zm00004b039969_T001	mRNA	chr10	133259753	133262162	-	2410	1068	741		
Zm00004b039970	Zm00004b039970_T001	mRNA	chr10	133333493	133352759	+	19267	2163	1356		
Zm00004b039971	Zm00004b039971_T001	mRNA	chr10	133355950	133356474	+	525	525	525		
Zm00004b039972	Zm00004b039972_T001	mRNA	chr10	133358062	133372178	-	14117	2903	2307		
Zm00004b039973	Zm00004b039973_T001	mRNA	chr10	133378536	133379306	-	771	771	771		
Zm00004b039974	Zm00004b039974_T001	mRNA	chr10	133383962	133389770	-	5809	2469	870		
Zm00004b039975	Zm00004b039975_T001	mRNA	chr10	133393202	133394387	-	1186	1087	681		
Zm00004b039976	Zm00004b039976_T001	mRNA	chr10	133398084	133405637	-	7554	3698	3117		
Zm00004b039977	Zm00004b039977_T001	mRNA	chr10	133414795	133415881	+	1087	746	435		
Zm00004b039978	Zm00004b039978_T001	mRNA	chr10	133442883	133445439	+	2557	2197	1314		
Zm00004b039979	Zm00004b039979_T001	mRNA	chr10	133455201	133461044	-	5844	1748	1140		
Zm00004b039980	Zm00004b039980_T001	mRNA	chr10	133488545	133488745	-	201	201	201		
Zm00004b039981	Zm00004b039981_T001	mRNA	chr10	133499526	133501235	+	1710	1188	771		
Zm00004b039982	Zm00004b039982_T001	mRNA	chr10	133576563	133581566	-	5004	1803	1419		
Zm00004b039983	Zm00004b039983_T001	mRNA	chr10	133604388	133606601	-	2214	1272	1272		
Zm00004b039984	Zm00004b039984_T001	mRNA	chr10	133660402	133664553	-	4152	3134	2181		
Zm00004b039985	Zm00004b039985_T001	mRNA	chr10	133837715	133844357	+	6643	3446	2415		
Zm00004b039986	Zm00004b039986_T001	mRNA	chr10	133857155	133859705	+	2551	1394	795		
Zm00004b039987	Zm00004b039987_T001	mRNA	chr10	133892251	133896875	+	4625	1416	960		
Zm00004b039988	Zm00004b039988_T001	mRNA	chr10	133898323	133898958	+	636	636	636		
Zm00004b039989	Zm00004b039989_T001	mRNA	chr10	133908574	133920002	+	11429	1306	555		
Zm00004b039990	Zm00004b039990_T001	mRNA	chr10	133952019	133952498	+	480	480	480		
Zm00004b039991	Zm00004b039991_T001	mRNA	chr10	133955412	133973910	-	18499	1560	1560		
Zm00004b039992	Zm00004b039992_T001	mRNA	chr10	133977294	133981249	-	3956	2634	1914		
Zm00004b039993	Zm00004b039993_T001	mRNA	chr10	134059444	134073812	+	14369	6101	5463		
Zm00004b039994	Zm00004b039994_T001	mRNA	chr10	134128421	134129044	+	624	624	624		
Zm00004b039995	Zm00004b039995_T001	mRNA	chr10	134176569	134180513	+	3945	2724	2724		
Zm00004b039996	Zm00004b039996_T001	mRNA	chr10	134186102	134186722	+	621	621	621		
Zm00004b039997	Zm00004b039997_T001	mRNA	chr10	134189168	134192703	-	3536	2213	1701		
Zm00004b039998	Zm00004b039998_T001	mRNA	chr10	134200045	134204694	+	4650	2882	1236		
Zm00004b039999	Zm00004b039999_T001	mRNA	chr10	134204291	134205989	-	1699	1295	1137		
Zm00004b040000	Zm00004b040000_T001	mRNA	chr10	134295720	134299350	-	3631	2091	1650		
Zm00004b040001	Zm00004b040001_T001	mRNA	chr10	134428691	134433538	-	4848	357	357		
Zm00004b040002	Zm00004b040002_T001	mRNA	chr10	134523807	134534720	-	10914	2862	1788		
Zm00004b040003	Zm00004b040003_T001	mRNA	chr10	134569468	134572802	+	3335	1236	1236		
Zm00004b040004	Zm00004b040004_T001	mRNA	chr10	134612334	134613551	+	1218	1218	1218		
Zm00004b040005	Zm00004b040005_T001	mRNA	chr10	134623973	134627948	+	3976	2983	2058		
Zm00004b040006	Zm00004b040006_T001	mRNA	chr10	134628340	134631810	+	3471	1301	678		
Zm00004b040007	Zm00004b040007_T001	mRNA	chr10	134657613	134659233	-	1621	792	792		
Zm00004b040008	Zm00004b040008_T001	mRNA	chr10	134689171	134715107	+	25937	2311	1695		
Zm00004b040009	Zm00004b040009_T001	mRNA	chr10	134705373	134708028	-	2656	2118	2118		
Zm00004b040010	Zm00004b040010_T001	mRNA	chr10	134718465	134718947	-	483	483	483		
Zm00004b040011	Zm00004b040011_T001	mRNA	chr10	134722481	134727554	+	5074	762	762		
Zm00004b040012	Zm00004b040012_T001	mRNA	chr10	134735127	134737575	+	2449	2261	2007		
Zm00004b040013	Zm00004b040013_T001	mRNA	chr10	134748208	134749422	-	1215	1215	1215		
Zm00004b040014	Zm00004b040014_T001	mRNA	chr10	134755406	134758885	-	3480	1139	375		
Zm00004b040015	Zm00004b040015_T001	mRNA	chr10	134761657	134762434	-	778	615	615		
Zm00004b040016	Zm00004b040016_T001	mRNA	chr10	134776692	134788871	+	12180	5480	5178		
Zm00004b040017	Zm00004b040017_T001	mRNA	chr10	134846948	134849486	-	2539	1546	516		
Zm00004b040018	Zm00004b040018_T001	mRNA	chr10	134850763	134853787	-	3025	2087	1962		
Zm00004b040019	Zm00004b040019_T001	mRNA	chr10	134854325	134857948	+	3624	849	849		
Zm00004b040020	Zm00004b040020_T001	mRNA	chr10	134858737	134861050	-	2314	1068	1068		
Zm00004b040021	Zm00004b040021_T001	mRNA	chr10	134871657	134878214	-	6558	4794	4794		
Zm00004b040022	Zm00004b040022_T001	mRNA	chr10	134878793	134879817	-	1025	434	387		
Zm00004b040023	Zm00004b040023_T001	mRNA	chr10	134892036	134895121	+	3086	1276	915		
Zm00004b040024	Zm00004b040024_T001	mRNA	chr10	134895749	134896060	-	312	312	312		
Zm00004b040025	Zm00004b040025_T001	mRNA	chr10	134933590	134934671	+	1082	715	453		
Zm00004b040026	Zm00004b040026_T001	mRNA	chr10	134935650	134937859	-	2210	1657	1386		
Zm00004b040027	Zm00004b040027_T001	mRNA	chr10	134969756	134970157	+	402	402	402		
Zm00004b040028	Zm00004b040028_T001	mRNA	chr10	134989841	134994927	+	5087	3003	1395		
Zm00004b040029	Zm00004b040029_T001	mRNA	chr10	135032912	135037254	+	4343	1620	1620		
Zm00004b040030	Zm00004b040030_T001	mRNA	chr10	135037716	135040821	-	3106	1581	957		
Zm00004b040031	Zm00004b040031_T001	mRNA	chr10	135045726	135046319	-	594	594	594		
Zm00004b040032	Zm00004b040032_T001	mRNA	chr10	135054032	135074507	-	20476	2590	1833		
Zm00004b040033	Zm00004b040033_T001	mRNA	chr10	135076774	135078267	+	1494	432	432		
Zm00004b040034	Zm00004b040034_T001	mRNA	chr10	135078334	135079131	+	798	798	798		
Zm00004b040035	Zm00004b040035_T001	mRNA	chr10	135081635	135082191	+	557	333	333		
Zm00004b040036	Zm00004b040036_T001	mRNA	chr10	135082357	135083219	+	863	357	357		
Zm00004b040037	Zm00004b040037_T001	mRNA	chr10	135121208	135124681	-	3474	1401	828		
Zm00004b040038	Zm00004b040038_T001	mRNA	chr10	135132578	135138237	-	5660	1349	489		
Zm00004b040039	Zm00004b040039_T001	mRNA	chr10	135219954	135220244	-	291	291	291		
Zm00004b040040	Zm00004b040040_T001	mRNA	chr10	135224645	135224953	-	309	309	309		
Zm00004b040041	Zm00004b040041_T001	mRNA	chr10	135244517	135250024	+	5508	1612	1239		
Zm00004b040042	Zm00004b040042_T001	mRNA	chr10	135344310	135345550	-	1241	419	270		
Zm00004b040043	Zm00004b040043_T001	mRNA	chr10	135430026	135432431	+	2406	718	201		
Zm00004b040044	Zm00004b040044_T001	mRNA	chr10	135432836	135435546	+	2711	606	372		
Zm00004b040045	Zm00004b040045_T001	mRNA	chr10	135437779	135443492	+	5714	2523	2220		
Zm00004b040046	Zm00004b040046_T001	mRNA	chr10	135497516	135501023	+	3508	2955	2955		
Zm00004b040047	Zm00004b040047_T001	mRNA	chr10	135523328	135524319	+	992	777	777		
Zm00004b040048	Zm00004b040048_T001	mRNA	chr10	135564681	135566024	+	1344	1344	1230		
Zm00004b040049	Zm00004b040049_T001	mRNA	chr10	135567876	135572971	-	5096	2056	1440		
Zm00004b040050	Zm00004b040050_T001	mRNA	chr10	135574970	135575400	-	431	303	303		
Zm00004b040051	Zm00004b040051_T001	mRNA	chr10	135575873	135577902	+	2030	1696	1263		
Zm00004b040052	Zm00004b040052_T001	mRNA	chr10	135589879	135590217	+	339	339	339		
Zm00004b040053	Zm00004b040053_T001	mRNA	chr10	135664008	135668949	-	4942	2353	1209		
Zm00004b040054	Zm00004b040054_T001	mRNA	chr10	135689100	135690032	-	933	933	933		
Zm00004b040055	Zm00004b040055_T001	mRNA	chr10	135735292	135735690	+	399	399	399		
Zm00004b040056	Zm00004b040056_T001	mRNA	chr10	135745219	135745803	+	585	585	585		
Zm00004b040057	Zm00004b040057_T001	mRNA	chr10	135762237	135766127	+	3891	2397	1011		
Zm00004b040058	Zm00004b040058_T001	mRNA	chr10	135770654	135772892	-	2239	1612	762		
Zm00004b040059	Zm00004b040059_T001	mRNA	chr10	135808436	135810307	+	1872	1872	1872		
Zm00004b040060	Zm00004b040060_T001	mRNA	chr10	135890829	135893247	-	2419	2326	1821		
Zm00004b040061	Zm00004b040061_T001	mRNA	chr10	136007200	136007763	+	564	564	564		
Zm00004b040062	Zm00004b040062_T001	mRNA	chr10	136063416	136068064	-	4649	633	633		
Zm00004b040063	Zm00004b040063_T001	mRNA	chr10	136070912	136073691	+	2780	2264	1548		
Zm00004b040064	Zm00004b040064_T001	mRNA	chr10	136117751	136120109	-	2359	1223	915		
Zm00004b040065	Zm00004b040065_T001	mRNA	chr10	136122004	136128440	-	6437	1286	1236		
Zm00004b040066	Zm00004b040066_T001	mRNA	chr10	136197497	136200544	+	3048	1972	1461		
Zm00004b040067	Zm00004b040067_T001	mRNA	chr10	136213019	136214149	-	1131	1131	1131		
Zm00004b040068	Zm00004b040068_T001	mRNA	chr10	136214884	136216940	-	2057	1551	1182		
Zm00004b040069	Zm00004b040069_T001	mRNA	chr10	136218001	136223306	-	5306	828	828		
Zm00004b040070	Zm00004b040070_T001	mRNA	chr10	136226421	136229942	-	3522	3522	3522		
Zm00004b040071	Zm00004b040071_T001	mRNA	chr10	136235313	136236950	-	1638	630	630		
Zm00004b040072	Zm00004b040072_T001	mRNA	chr10	136258887	136264138	-	5252	1884	1074		
Zm00004b040073	Zm00004b040073_T001	mRNA	chr10	136316556	136318389	+	1834	1683	1683		
Zm00004b040074	Zm00004b040074_T001	mRNA	chr10	136333115	136335659	-	2545	2204	1539		
Zm00004b040075	Zm00004b040075_T001	mRNA	chr10	136351122	136354130	+	3009	2188	1293		
Zm00004b040076	Zm00004b040076_T001	mRNA	chr10	136378258	136380591	+	2334	2334	2334		
Zm00004b040077	Zm00004b040077_T001	mRNA	chr10	136378974	136387503	-	8530	3031	963		
Zm00004b040078	Zm00004b040078_T001	mRNA	chr10	136397394	136410630	-	13237	2202	1686		
Zm00004b040079	Zm00004b040079_T001	mRNA	chr10	136413109	136414072	-	964	685	393		
Zm00004b040080	Zm00004b040080_T001	mRNA	chr10	136415006	136423132	-	8127	4596	4596		
Zm00004b040081	Zm00004b040081_T001	mRNA	chr10	136467672	136468067	-	396	396	396		
Zm00004b040082	Zm00004b040082_T001	mRNA	chr10	136602102	136603823	-	1722	1722	1722		
Zm00004b040083	Zm00004b040083_T001	mRNA	chr10	136656314	136657763	+	1450	741	741		
Zm00004b040084	Zm00004b040084_T001	mRNA	chr10	136660456	136662383	-	1928	945	945		
Zm00004b040085	Zm00004b040085_T001	mRNA	chr10	136668028	136671699	+	3672	1661	1176		
Zm00004b040086	Zm00004b040086_T001	mRNA	chr10	136776130	136780282	+	4153	1864	1521		
Zm00004b040087	Zm00004b040087_T001	mRNA	chr10	136785908	136788123	+	2216	1416	1416		
Zm00004b040088	Zm00004b040088_T001	mRNA	chr10	136797901	136805396	-	7496	3324	1605		
Zm00004b040089	Zm00004b040089_T001	mRNA	chr10	136839197	136848287	+	9091	4270	1836		
Zm00004b040090	Zm00004b040090_T001	mRNA	chr10	136848802	136854975	-	6174	1795	996		
Zm00004b040091	Zm00004b040091_T001	mRNA	chr10	136857207	136857788	+	582	582	582		
Zm00004b040092	Zm00004b040092_T001	mRNA	chr10	136861578	136866117	+	4540	1832	1149		
Zm00004b040093	Zm00004b040093_T001	mRNA	chr10	136909054	136909278	+	225	225	225		
Zm00004b040094	Zm00004b040094_T001	mRNA	chr10	136927059	136928394	-	1336	1259	957		
Zm00004b040095	Zm00004b040095_T001	mRNA	chr10	136929016	136929645	-	630	630	630		
Zm00004b040096	Zm00004b040096_T001	mRNA	chr10	136962830	136972320	+	9491	1329	1329		
Zm00004b040097	Zm00004b040097_T001	mRNA	chr10	136988971	136994720	-	5750	3350	2535		
Zm00004b040098	Zm00004b040098_T001	mRNA	chr10	137029512	137032597	-	3086	1122	807		
Zm00004b040099	Zm00004b040099_T001	mRNA	chr10	137033816	137036043	-	2228	644	480		
Zm00004b040100	Zm00004b040100_T001	mRNA	chr10	137036073	137036519	-	447	447	447		
Zm00004b040101	Zm00004b040101_T001	mRNA	chr10	137041919	137042119	-	201	201	201		
Zm00004b040102	Zm00004b040102_T001	mRNA	chr10	137045009	137046837	+	1829	1536	1536		
Zm00004b040103	Zm00004b040103_T001	mRNA	chr10	137048866	137064819	+	15954	3973	3132		
Zm00004b040104	Zm00004b040104_T001	mRNA	chr10	137082773	137098698	-	15926	1630	1263		
Zm00004b040105	Zm00004b040105_T001	mRNA	chr10	137108947	137109393	+	447	447	447		
Zm00004b040106	Zm00004b040106_T001	mRNA	chr10	137149150	137151284	-	2135	1755	1644		
Zm00004b040107	Zm00004b040107_T001	mRNA	chr10	137160421	137161134	+	714	714	714		
Zm00004b040108	Zm00004b040108_T001	mRNA	chr10	137167405	137169625	-	2221	588	588		
Zm00004b040109	Zm00004b040109_T001	mRNA	chr10	137175478	137184327	+	8850	4287	3267		
Zm00004b040110	Zm00004b040110_T001	mRNA	chr10	137191868	137197933	-	6066	3086	1800		
Zm00004b040111	Zm00004b040111_T001	mRNA	chr10	137213928	137216190	+	2263	722	621		
Zm00004b040112	Zm00004b040112_T001	mRNA	chr10	137217227	137219587	+	2361	1235	375		
Zm00004b040113	Zm00004b040113_T001	mRNA	chr10	137254652	137257726	+	3075	550	183		
Zm00004b040114	Zm00004b040114_T001	mRNA	chr10	137261526	137264228	+	2703	1654	1323		
Zm00004b040115	Zm00004b040115_T001	mRNA	chr10	137273157	137274647	+	1491	1491	1491		
Zm00004b040116	Zm00004b040116_T001	mRNA	chr10	137349176	137353728	+	4553	1503	696		
Zm00004b040117	Zm00004b040117_T001	mRNA	chr10	137358588	137361141	-	2554	1212	825		
Zm00004b040118	Zm00004b040118_T001	mRNA	chr10	137394018	137398251	+	4234	1179	1179		
Zm00004b040119	Zm00004b040119_T001	mRNA	chr10	137452977	137455970	+	2994	1778	1365		
Zm00004b040120	Zm00004b040120_T001	mRNA	chr10	137541527	137546084	+	4558	723	504		
Zm00004b040121	Zm00004b040121_T001	mRNA	chr10	137583026	137592174	+	9149	873	873		
Zm00004b040122	Zm00004b040122_T001	mRNA	chr10	137630979	137635426	+	4448	1379	846		
Zm00004b040123	Zm00004b040123_T001	mRNA	chr10	137657515	137661355	+	3841	2247	1413		
Zm00004b040124	Zm00004b040124_T001	mRNA	chr10	137761267	137761533	+	267	267	267		
Zm00004b040125	Zm00004b040125_T001	mRNA	chr10	137770699	137775310	-	4612	3239	2370		
Zm00004b040126	Zm00004b040126_T001	mRNA	chr10	137783138	137785624	+	2487	1966	1410		
Zm00004b040127	Zm00004b040127_T001	mRNA	chr10	137787248	137790584	+	3337	2240	1728		
Zm00004b040128	Zm00004b040128_T001	mRNA	chr10	137830732	137832395	+	1664	1278	1278		
Zm00004b040129	Zm00004b040129_T001	mRNA	chr10	137879025	137881057	+	2033	1508	1164		
Zm00004b040130	Zm00004b040130_T001	mRNA	chr10	137921842	137925781	-	3940	3494	2832		
Zm00004b040131	Zm00004b040131_T001	mRNA	chr10	137947424	137948045	+	622	622	288		
Zm00004b040132	Zm00004b040132_T001	mRNA	chr10	137964189	137964659	+	471	471	471		
Zm00004b040133	Zm00004b040133_T001	mRNA	chr10	138026413	138030529	-	4117	1822	270		
Zm00004b040134	Zm00004b040134_T001	mRNA	chr10	138047093	138050270	+	3178	1747	975		
Zm00004b040135	Zm00004b040135_T001	mRNA	chr10	138052194	138054572	-	2379	2379	2379		
Zm00004b040136	Zm00004b040136_T001	mRNA	chr10	138088651	138089019	+	369	369	369		
Zm00004b040137	Zm00004b040137_T001	mRNA	chr10	138119753	138123735	+	3983	984	459		
Zm00004b040138	Zm00004b040138_T001	mRNA	chr10	138157340	138164282	-	6943	2201	543		
Zm00004b040139	Zm00004b040139_T001	mRNA	chr10	138233297	138236263	+	2967	1502	468		
Zm00004b040140	Zm00004b040140_T001	mRNA	chr10	138236833	138242403	+	5571	1993	1626		
Zm00004b040141	Zm00004b040141_T001	mRNA	chr10	138247499	138249815	-	2317	1146	531		
Zm00004b040142	Zm00004b040142_T001	mRNA	chr10	138252712	138255540	+	2829	2405	1614		
Zm00004b040143	Zm00004b040143_T001	mRNA	chr10	138268306	138268575	+	270	270	270		
Zm00004b040144	Zm00004b040144_T001	mRNA	chr10	138284974	138287127	-	2154	2154	2154		
Zm00004b040145	Zm00004b040145_T001	mRNA	chr10	138288231	138288870	+	640	379	279		
Zm00004b040146	Zm00004b040146_T001	mRNA	chr10	138368544	138369268	+	725	399	399		
Zm00004b040147	Zm00004b040147_T001	mRNA	chr10	138374436	138374834	-	399	399	399		
Zm00004b040148	Zm00004b040148_T001	mRNA	chr10	138380377	138386375	+	5999	2186	543		
Zm00004b040149	Zm00004b040149_T001	mRNA	chr10	138399303	138399707	-	405	405	405		
Zm00004b040150	Zm00004b040150_T001	mRNA	chr10	138411551	138411946	-	396	396	396		
Zm00004b040151	Zm00004b040151_T001	mRNA	chr10	138416354	138416725	-	372	372	372		
Zm00004b040152	Zm00004b040152_T001	mRNA	chr10	138461655	138462308	+	654	654	654		
Zm00004b040153	Zm00004b040153_T001	mRNA	chr10	138466435	138467091	+	657	657	657		
Zm00004b040154	Zm00004b040154_T001	mRNA	chr10	138468621	138474034	+	5414	2326	1407		
Zm00004b040155	Zm00004b040155_T001	mRNA	chr10	138505958	138507313	-	1356	1356	1356		
Zm00004b040156	Zm00004b040156_T001	mRNA	chr10	138507687	138510405	-	2719	786	705		
Zm00004b040157	Zm00004b040157_T001	mRNA	chr10	138513091	138514373	-	1283	892	789		
Zm00004b040158	Zm00004b040158_T001	mRNA	chr10	138531730	138532565	-	836	594	594		
Zm00004b040159	Zm00004b040159_T001	mRNA	chr10	138576476	138577361	+	886	606	438		
Zm00004b040160	Zm00004b040160_T001	mRNA	chr10	138667895	138670586	-	2692	1365	1152		
Zm00004b040161	Zm00004b040161_T001	mRNA	chr10	138691229	138696838	+	5610	2053	1467		
Zm00004b040162	Zm00004b040162_T001	mRNA	chr10	138697905	138699477	+	1573	1299	747		
Zm00004b040163	Zm00004b040163_T001	mRNA	chr10	138699703	138700739	+	1037	831	831		
Zm00004b040164	Zm00004b040164_T001	mRNA	chr10	138702396	138703902	+	1507	938	366		
Zm00004b040165	Zm00004b040165_T001	mRNA	chr10	138744873	138748814	+	3942	843	843		
Zm00004b040166	Zm00004b040166_T001	mRNA	chr10	138765083	138769618	-	4536	885	885		
Zm00004b040167	Zm00004b040167_T001	mRNA	chr10	138779851	138780477	-	627	627	627		
Zm00004b040168	Zm00004b040168_T001	mRNA	chr10	138792851	138793738	-	888	888	888		
Zm00004b040169	Zm00004b040169_T001	mRNA	chr10	138812882	138815012	-	2131	1466	1107		
Zm00004b040170	Zm00004b040170_T001	mRNA	chr10	138815187	138816104	-	918	814	423		
